OB(CO2),density,gas-phase_formation_enthalpy,sublimation_enthalpy,heat_of_explosion,detonation_velocity,detonation_pressure,gurney_energy,h50(obs),SMILES,Number of Atoms,Exact Molecular Weight,Average Molecular Weight,Heavy Atoms Molecular Weight,Number of Radical Electrons,Number of Valence Electrons,Fp Density Morgan 1,Fp Density Morgan 2,Fp Density Morgan 3,Max Absolute Partial Charge,Max Partial Charge,Min Absolute Partial Charge,Min Partial Charge,BalabanJ,BertzCT,Chi0,Chi1,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10
-9.8,1.762,-526.7,381.0,5.66,8.355,305.7,6438.0,17.0,O=C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(CCN(N(=O)=O)CCN(C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,44.0,652.0189100240001,652.2680000000003,640.1720000000003,0.0,244.0,0.4545454545454545,0.7045454545454546,0.8863636363636364,0.7336959865138212,0.7336959865138212,0.4204145080585491,-0.4204145080585491,5.69413222175582,1106.0630302007578,34.739758018147135,20.102319381997788,117.8074921978462,5.008912523954532,0.0,0.0,0.0,0.0,0.0,9.473725907600098,0.0,100.6179387870338,0.0,7.805969380501098,109.74719869060549,92.05316537804664,0.0,-8.825279349670428,0.0,-4.704495325414543,-10.243225440734909,0.0,0.0
-19.4,1.692,-59.8,217.0,6.16,8.286,293.2,6690.0,17.0,N(N(=O)=O)(CC(C)(N(=O)=O)N(=O)=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O,25.0,371.030918728,371.1750000000001,362.10300000000007,0.0,140.0,0.72,1.08,1.32,0.7012976308874186,0.7012976308874186,0.2582716467882606,-0.2582716467882606,5.68072946643286,581.404345493331,20.162772227887025,11.228515598697184,60.608858374487625,5.008912523954532,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,60.68590961259344,0.0,0.0,55.76197385204081,62.65900805461072,-3.131369756235827,-4.047723922902495,0.0,-1.6741184807256233,-2.567769746787604,0.0,0.0
-10.9,1.771,-196.5,352.0,6.06,8.397,309.7,6658.0,16.0,O(C#COC(=O)N([N+](=O)[O-])CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)N([N+](=O)[O-])CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],40.0,587.991632656,588.2240000000004,580.1600000000003,0.0,218.0,0.525,0.75,0.925,0.7013213743183101,0.7013213743183101,0.3485050215064963,-0.3485050215064963,5.569859016864718,1055.940676324988,31.58505747976789,18.29778892935748,99.31354486092548,0.0,0.0,12.212989320885104,0.0,0.0,0.0,9.473725907600098,0.0,90.50362051826822,0.0,7.704978729783924,98.18887780235814,81.87160717007914,0.0,-8.446522095796723,0.0,-6.089638857636867,-3.395969415454306,0.0,0.0
-17.3,1.712,-380.5,243.0,5.62,8.119,283.6,6090.0,16.0,N(N(=O)=O)(C(=O)OCC(N(=O)=O)(C)N(=O)=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O,28.0,415.020747968,415.1840000000002,406.11200000000014,0.0,156.0,0.8214285714285714,1.2142857142857142,1.5,0.7013213679087941,0.7013213679087941,0.4298635851934941,-0.4298635851934941,5.516199635334427,683.5108551653644,22.4472292782632,12.639199201220144,71.77313652798091,0.0,6.923737199690624,0.0,0.0,0.0,0.0,4.736862953800049,0.0,65.48044679666525,0.0,4.052322845804989,67.12971466234181,61.99076874639509,-3.1069486961451256,-4.13419926303855,0.0,-3.9291358812043327,-2.835855747487241,0.0,0.0
-3.0,1.82,104.4,183.0,6.02,8.882,352.3,7540.0,15.0,N(=C(\N)/NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])/[N+](=O)[O-],18.0,267.01996012,267.114,262.074,0.0,100.0,1.0555555555555556,1.4444444444444444,1.7222222222222223,0.7168308531228906,0.7168308531228906,0.3646802559741414,-0.3646802559741414,5.164742042384753,392.3674256430762,14.508071689507773,8.140476088475936,38.09335278138763,0.0,0.0,0.0,0.0,5.316788604006331,0.0,5.101407525739723,5.733667477162185,40.45727307506229,0.0,0.0,35.759251700680274,43.71163170823885,4.811680839002268,-4.855156840513983,0.0,0.0,-1.5107407407407405,0.0,0.0
-2.4,1.805,-13.0,391.0,6.23,8.773,342.0,7400.0,15.0,C(N(CC(=O)N(CN(C(=O)CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],45.0,666.00940796,666.2550000000002,656.1750000000003,0.0,248.0,0.4222222222222222,0.6444444444444445,0.8,0.7228678913203437,0.7228678913203437,0.2663474207954899,-0.2663474207954899,6.440965713789197,1188.0741192842747,35.77313821296676,20.406849834638106,125.94043766437645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.73225705579937,0.0,0.0,122.24272052476906,99.08083976283032,0.0,-14.149630523711204,0.0,0.0,-11.840596430554802,0.0,0.0
-12.5,1.75,205.6,381.0,6.39,8.647,326.1,7413.0,15.0,N(C(NN(=O)=O)(CCN(N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O)CCN(CC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,43.0,638.050878848,638.2890000000003,624.1770000000002,0.0,240.0,0.4418604651162791,0.6744186046511628,0.8372093023255814,0.7228469596249365,0.7228469596249365,0.2525643159456124,-0.2525643159456124,6.678443075858772,1055.3157285125308,34.08505747976789,19.516532944370883,115.94406525008718,0.0,0.0,10.85158279422077,0.0,0.0,0.0,0.0,0.0,101.14318268765572,0.0,0.0,98.80714185215152,103.73767006902445,-0.855948129251701,-9.051302152675673,0.0,-3.036570767195768,-7.850990872052831,0.0,0.0
-19.4,1.69,-266.1,219.0,5.6,8.084,278.9,6069.0,15.0,N(N(=O)=O)(CCN(C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)C,25.0,371.030918728,371.1750000000001,362.1030000000001,0.0,140.0,0.88,1.32,1.64,0.7336959865138212,0.7336959865138212,0.420414508063953,-0.420414508063953,5.208801368338963,568.72222594635,19.9472292782632,11.372526896044816,61.41990301988396,0.0,5.008912523954532,7.04767198267719,0.0,0.0,0.0,4.736862953800049,0.0,55.36612852789968,0.0,3.939627267573696,58.50908307656549,50.425264695046216,0.0,-4.157185964663642,0.0,-2.0169694822373394,-3.686620921516755,0.9034679958990026,0.0
-15.5,1.799,-4.3,176.0,6.2,8.623,329.7,7302.0,14.0,N(=O)(=O)C1(CN(CC(C1)(N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,21.0,310.014540392,310.13500000000005,304.08700000000005,0.0,116.0,0.6666666666666666,0.9523809523809524,1.1428571428571428,0.4948475401994081,0.4948475401994081,0.2582515916931756,-0.2582515916931756,3.534135150432331,476.0563695199477,16.5854219586974,9.492246706909665,55.561612542683406,5.008912523954532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.57159134382786,0.0,0.0,47.84333333333333,52.56527777777778,-6.850277777777778,0.0,0.0,-1.7040277777777777,-2.8543055555555554,0.0,0.0
-6.3,1.781,-640.8,300.0,5.52,8.329,305.8,6254.0,14.0,C(N(CC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],34.0,503.9956554159999,504.19000000000034,496.12600000000026,0.0,188.0,0.5588235294117647,0.7941176470588235,0.9705882352941176,0.7336370752244314,0.7336370752244314,0.4392560457461807,-0.4392560457461807,5.366414398832428,804.1596901163165,27.016143379015546,15.459584971905953,89.39656961224993,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,0.0,80.38930224950265,0.0,7.864387270978179,86.03931853159281,73.06453648103155,0.0,-12.472274480962664,0.0,0.0,-7.662634469306544,0.0,0.0
-11.0,1.994,564.8,224.0,6.48,9.434,418.9,9040.0,13.0,C12N(C3C(N1[N+](=O)[O-])N(C1C(N3[N+](=O)[O-])N(C2N1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],30.0,438.0228136319999,438.1860000000002,432.1380000000002,0.0,162.0,0.3333333333333333,0.4333333333333333,0.5,0.2724721744548209,0.2724721744548209,0.2345175379219753,-0.2345175379219753,2.1171966276472176,782.1270430543138,22.392304845413268,13.928203230275516,67.18853672433752,30.05347514372719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.68590961259344,0.0,0.0,69.92857898715042,60.46029478458051,0.0,0.0,0.0,-14.388873771730914,0.0,0.0,0.0
0.0,1.743,61.2,108.0,6.1,8.925,346.5,7614.0,13.0,C(NN(=O)=O)NN(=O)=O,9.0,136.023254608,136.067,132.035,0.0,52.0,1.1111111111111112,1.4444444444444444,1.6666666666666667,0.2347679148507382,0.2014315389964206,0.2014315389964206,-0.2347679148507382,3.1028259423155773,107.7360428812364,7.276020881938894,4.125897657686229,16.733318872742593,0.0,0.0,0.0,0.0,10.85158279422077,0.0,0.0,0.0,20.228636537531145,0.0,0.0,18.82527777777777,17.068333333333335,3.0925,0.0,0.0,0.0,-0.4861111111111111,0.0,0.0
5.1,1.832,-435.3,368.0,5.31,8.513,324.9,6416.0,13.0,O=C(OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(CN(CN(C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,42.0,623.987609896,624.2140000000003,616.1500000000003,0.0,232.0,0.4761904761904761,0.7142857142857143,0.8809523809523809,0.7336959979475896,0.7336959979475896,0.4203626393245971,-0.4203626393245971,6.079404589740047,1071.5556249695117,33.32554445577405,19.102319381997788,109.97476147594872,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,0.0,100.6179387870338,0.0,7.558253650741163,109.16485684479846,89.68291824656085,0.0,-9.056770146840494,0.0,-5.241227474792589,-9.274697787134064,0.0,0.0
-14.6,1.753,-224.4,323.0,5.89,8.34,303.6,6576.0,13.0,O=C(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(CN(N(=O)=O)C(=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O,37.0,546.01745348,546.2310000000003,536.1510000000003,0.0,204.0,0.4864864864864865,0.7027027027027027,0.8648648648648649,0.6998137421885884,0.6998137421885884,0.2686852517594801,-0.2686852517594801,5.941977901965332,916.120864109429,29.46373713620825,16.79778892935748,105.36224580067768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.50362051826822,0.0,0.0,99.24796290604752,82.0572027281242,0.0,-12.661477444555503,0.0,-7.271121107227709,-2.039233749055177,0.0,0.0
-21.8,1.753,-167.4,494.0,5.73,8.249,297.0,6453.0,13.0,C1N(CN(CN1C(=O)CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C(=O)CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C(=O)CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],60.0,882.0588773160001,882.408,864.2640000000001,0.0,330.0,0.35,0.5,0.6166666666666667,0.7228678475375202,0.7228678475375202,0.3051714011796661,-0.3051714011796661,3.820443316297786,1609.022437772453,46.98831668366105,27.37091800821098,168.79001418228466,14.699729192551434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.75543077740232,0.0,0.0,156.3280815650307,128.7239838275894,0.0,-19.86858875556294,0.0,0.0,-17.933476637057115,0.0,0.0
-11.3,1.744,146.6,330.0,6.43,8.638,324.7,7391.0,12.0,N(N(=O)=O)(CC(N(=O)=O)(N(=O)=O)N(=O)=O)CCN(N(=O)=O)CCN(N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O,38.0,564.039251544,564.2500000000003,552.1540000000003,0.0,212.0,0.3684210526315789,0.5526315789473685,0.7105263157894737,0.7228486290712922,0.7228486290712922,0.2525643159050442,-0.2525643159050442,5.887738173893995,898.3205459089343,30.170843917394794,17.280952176951875,105.49676093876866,5.008912523954532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.02886441889017,0.0,0.0,86.67773346842768,93.2619082272507,0.0,-8.766139013345867,0.0,0.0,-9.673502682332495,0.0,0.0
-9.2,1.771,-616.9,405.0,5.7,8.372,307.8,6468.0,12.0,N(=O)(=O)C(N(=O)=O)(CCN(N(=O)=O)C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)CCN(C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O,47.0,696.008739264,696.2770000000003,684.1810000000004,0.0,260.0,0.4468085106382978,0.6808510638297872,0.851063829787234,0.7336959864708529,0.7336959864708529,0.4204153140290436,-0.4204153140290436,6.227306769538487,1233.5665395366088,37.239758018147135,21.39164705649215,128.03679092295658,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,0.0,110.73225705579937,0.0,7.690110536963683,118.3625690050153,105.45347714665525,-3.887287414965988,-9.050360368188947,0.0,-8.87296117724349,-8.612214394902436,0.0,0.0
-18.4,1.894,235.3,183.0,6.06,8.723,347.8,7447.0,11.0,C12C(C3C1N(C(=O)N3[N+](=O)[O-])[N+](=O)[O-])N(C(=O)N2[N+](=O)[O-])[N+](=O)[O-],24.0,348.005038328,348.14400000000006,344.1120000000001,0.0,128.0,0.5416666666666666,0.7083333333333334,0.8333333333333334,0.4358960901813047,0.4358960901813047,0.236594398955198,-0.236594398955198,2.11925795972102,598.1369155371294,18.082903768654763,11.106836025229594,56.35884770895489,20.035650095818127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.04634744320593,0.0,0.0,67.53412509448223,37.66431027966743,0.0,0.0,-10.531768707482993,0.0,0.0,0.0,0.0
-10.5,1.755,41.4,353.0,6.4,8.627,325.1,7328.0,11.0,N(CC(N(=O)=O)(CN(N(=O)=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O)(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O,41.0,608.0290807839999,608.2590000000002,596.1630000000004,0.0,228.0,0.3902439024390244,0.6097560975609756,0.7560975609756098,0.7012976309672112,0.7012976309672112,0.2581914492216439,-0.2581914492216439,6.631256174655688,1022.1275525746854,32.67084391739479,18.57027985144624,115.72605966387906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.14318268765572,0.0,0.0,95.27376450909615,106.88629373026578,-4.207183956916101,-8.797702564233012,0.0,-4.106224006973466,-8.298947711239375,0.0,0.0
-2.5,1.796,-479.7,374.0,5.8,8.571,325.4,6797.0,11.0,C(COC(=O)N(CN(CCN(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],43.0,638.00325996,638.2410000000002,628.1610000000003,0.0,238.0,0.4883720930232558,0.7906976744186046,1.0465116279069768,0.7336959979474809,0.7336959979474809,0.4204145080234576,-0.4204145080234576,5.87445283820388,1175.8575179013155,34.0326512369606,19.60231938199779,116.39558309887468,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,0.0,100.6179387870338,0.0,7.693579967785901,109.4768934738264,90.9324995974724,0.0,-8.931459541101773,0.0,-4.946812537253902,-9.89136762739571,0.0,0.0
-12.1,1.737,216.2,173.0,6.46,8.507,314.2,7110.0,11.0,N(CC#N)(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],18.0,264.009061088,264.11,260.078,0.0,98.0,1.0,1.3888888888888888,1.6111111111111112,0.7228972142178066,0.7228972142178066,0.2525643106697947,-0.2525643106697947,5.5514158293439095,403.3192643786829,14.508071689507773,8.195317643342326,38.67855461855637,5.008912523954532,0.0,0.0,6.069221312792274,0.0,0.0,0.0,5.261891554738487,40.45727307506229,0.0,0.0,36.13707057823129,48.260408163265296,0.0,-3.996111111111112,1.204951814058957,0.0,-2.856319444444444,0.0,0.0
-22.8,1.803,35.1,179.0,5.59,8.31,306.6,6516.0,11.0,N1(C(=O)N(C2(C1(N(C(=O)N2[N+](=O)[O-])[N+](=O)[O-])C)C)[N+](=O)[O-])[N+](=O)[O-],24.0,350.02068839199995,350.1600000000001,344.1120000000001,0.0,130.0,0.625,0.7916666666666666,0.9166666666666666,0.440522452524431,0.440522452524431,0.2363981016605387,-0.2363981016605387,2.9214933921200226,610.1369155371293,18.77350269189625,10.844869896942177,63.552854558921,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,50.04634744320593,0.0,0.0,68.56427437641723,36.1364663643235,-5.98351851851852,0.0,-3.9977777777777774,0.0,1.1138888888888892,0.0,0.0
-22.0,1.666,69.5,194.0,6.25,8.284,290.3,6791.0,11.0,N(CCN(N(=O)=O)C)(CC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O,22.0,327.041089488,327.16600000000005,318.09400000000005,0.0,124.0,0.7727272727272727,1.181818181818182,1.4545454545454546,0.7228486290604136,0.7228486290604136,0.2525643159050442,-0.2525643159050442,5.387169388893,469.85476838466985,17.662772227887025,9.961843293521856,50.25562486639068,5.008912523954532,5.008912523954532,7.04767198267719,0.0,0.0,0.0,0.0,0.0,50.57159134382786,0.0,0.0,47.37922819822373,50.85921827758881,0.0,-4.05529974489796,0.0,0.0,-3.3496952947845804,0.9165485638699922,0.0
-10.5,1.755,73.7,353.0,6.46,8.645,326.5,7391.0,10.0,N(CCC(N(=O)=O)(N(=O)=O)CCN(N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O)(CC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O,41.0,608.0290807839999,608.2590000000002,596.1630000000002,0.0,228.0,0.3902439024390244,0.6097560975609756,0.7560975609756098,0.7228470422454162,0.7228470422454162,0.2583287166037467,-0.2583287166037467,6.494902854152858,1022.1275525746854,32.6708439173948,18.57027985144624,115.72605966387904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.14318268765572,0.0,0.0,94.9875841864927,106.69779163616984,-3.843711734693877,-9.11445959157716,0.0,-3.6793485449735415,-8.29785595141791,0.0,0.0
8.7,1.851,-510.1,327.0,4.8,8.334,313.2,5851.0,10.0,C(N(N(=O)=O)C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(C(=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O,37.0,549.9759825919999,550.1750000000003,544.1270000000003,0.0,204.0,0.5135135135135135,0.7297297297297297,0.8918918918918919,0.7336959979583624,0.7336959979583624,0.4203624099027748,-0.4203624099027748,5.941977901965331,913.6187927962212,29.46373713620825,16.79778892935748,93.2648439211733,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,0.0,90.50362051826822,0.0,7.469784096375005,97.03107960176165,80.27084096578841,0.0,-9.006779394039008,0.0,-5.259636322121438,-7.171955614431262,0.0,0.0
-3.3,1.73,37.9,146.0,6.6,8.748,331.4,7567.0,9.0,N(N(=O)=O)(CC(N(=O)=O)(N(=O)=O)N(=O)=O)C,16.0,239.01381212,239.1,234.06,0.0,90.0,0.9375,1.25,1.4375,0.7228323065016825,0.7228323065016825,0.2525643175750389,-0.2525643175750389,5.385843973213234,315.54384521111507,13.093858127134675,7.157312840881543,32.13379821264379,5.008912523954532,7.04767198267719,0.0,0.0,0.0,0.0,0.0,0.0,40.45727307506229,0.0,0.0,35.760555555555555,39.78104166666667,0.0,-3.845416666666667,0.0,0.0,-1.5902777777777777,0.6440972222222225,0.0
3.6,1.807,-111.5,263.0,6.08,8.71,337.3,7154.0,9.0,C([C@H](CC(N(=O)=O)(N(=O)=O)N(=O)=O)N(N(=O)=O)OC(=O)C)(N(=O)=O)(N(=O)=O)N(=O)=O,30.0,445.9901761119999,446.1540000000002,440.1060000000002,0.0,166.0,0.7666666666666667,1.1,1.3,0.7307442380625072,0.7307442380625072,0.2882099297518991,-0.2882099297518991,7.398266937024236,763.5136892393593,24.18771625426936,13.503295177849235,69.74995802963592,0.0,6.923737199690624,0.0,0.0,0.0,0.0,4.8375885837366335,0.0,75.59476506543082,0.0,0.0,77.8301634542706,74.0651667611489,0.0,-11.90568263416478,-3.974444444444446,-2.836111111111112,0.3209079743008314,0.0,0.0
3.6,1.82,-288.9,267.0,5.67,8.604,330.5,6755.0,9.0,O=C(N(N(=O)=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)N(=O)=O,30.0,445.9901761119999,446.1540000000002,440.1060000000002,0.0,166.0,0.6666666666666666,1.0,1.2666666666666666,0.7336959864712801,0.7336959864712801,0.4204152784121452,-0.4204152784121452,5.746490932674568,748.4746943506547,24.024579547452827,13.58257487419421,76.82038235978514,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,0.0,75.59476506543082,0.0,3.7723228458049887,74.18988126471892,72.29169564382228,0.0,-8.633925736961451,0.0,-4.361234646636431,-4.092072704081632,0.0,0.0
-6.0,1.793,-184.9,316.0,6.05,8.59,326.5,6995.0,9.0,N(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)C(=O)C(=O)N(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O,36.0,532.0018034159999,532.2040000000003,524.1400000000003,0.0,198.0,0.4722222222222222,0.6666666666666666,0.8055555555555556,0.7013187396981266,0.7013187396981266,0.2570586020135572,-0.2570586020135572,6.1445150629213385,898.3996977998383,28.7566303550217,16.314625681763086,98.94142417775168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.50362051826822,0.0,0.0,98.69054206838442,81.22954925598584,0.0,-14.05946584480134,0.0,-4.127884313658123,-3.899407832577477,0.0,0.0
-3.9,1.827,124.4,238.0,6.7,8.956,359.0,8020.0,6.0,N1(C(CCC1C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],28.0,414.0003468719999,414.1560000000002,408.1080000000001,0.0,154.0,0.5357142857142857,0.75,0.8928571428571429,0.7256816892810327,0.7256816892810327,0.2525551232589018,-0.2525551232589018,3.82818631564341,662.6228095635631,22.18771625426936,12.708801426340996,76.08000719964318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.800227881359,0.0,0.0,64.96310941043085,75.01806311413455,0.0,-9.144135487528343,-6.043101851851853,-2.627268518518519,0.0,0.0,0.0
4.0,1.812,41.2,241.0,6.2,8.829,347.2,7463.0,6.0,N(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)(CC(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O,27.0,402.0003468719999,402.14500000000015,396.09700000000015,0.0,150.0,0.5555555555555556,0.8518518518518519,1.0740740740740742,0.7228471134413434,0.7228471134413434,0.2526230549229682,-0.2526230549229682,6.000071150265981,644.2180246135771,21.74012249707665,12.17189127167125,70.66501673024639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.800227881359,0.0,0.0,62.77228528911564,72.71780966553287,0.0,-8.636558956916101,0.0,-1.8986082766439905,-3.954927721088434,0.0,0.0
10.4,1.843,136.1,275.0,5.53,8.702,340.7,6881.0,5.0,N(N(=O)=O)(CC(N(=O)=O)(N(=O)=O)N(=O)=O)CN(N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O,31.0,461.9963241119999,462.15700000000027,456.1090000000002,0.0,172.0,0.4516129032258064,0.6451612903225806,0.7741935483870968,0.7229474933316176,0.7229474933316176,0.252564305162925,-0.252564305162925,6.362858713684008,711.6493391994546,24.894823035455904,13.97642172431156,80.95411266209578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.91454615012458,0.0,0.0,73.79030446900981,81.36497212773999,0.0,-9.13544099584278,0.0,0.0,-7.019835600907028,0.0,0.0
16.5,1.873,92.0,235.0,4.93,8.525,330.0,6249.0,5.0,N(CC(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O,26.0,387.9846968079999,388.1180000000001,384.0860000000001,0.0,144.0,0.5,0.6923076923076923,0.8076923076923077,0.7228698319565331,0.7228698319565331,0.2525643153838172,-0.2525643153838172,6.36705970593914,574.9821435529437,21.0330157158901,11.671891271671248,64.2441951073204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.800227881359,0.0,0.0,61.71672052154194,71.93630385487528,0.0,-9.161496598639456,0.0,0.0,-4.991527777777778,0.0,0.0
-39.3,1.421,-81.2,48.0,5.44,7.271,201.1,4880.0,320.0,C[N+](=O)[O-],4.0,61.016378336,61.040000000000006,58.016000000000005,0.0,24.0,2.0,2.0,2.0,0.2648373257480502,0.1939973238825851,0.1939973238825851,-0.2648373257480502,2.8030394876740514,29.01955000865388,3.5773502691896257,1.7320508075688772,4.923311048817671,0.0,0.0,7.04767198267719,0.0,0.0,0.0,0.0,10.114318268765572,0.0,0.0,0.0,8.305555555555555,8.805555555555555,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0
-39.2,1.599,-702.2,186.0,4.6,7.201,213.7,4402.0,300.0,O=C(OCC(N(=O)=O)(C)N(=O)=O)OCC(N(=O)=O)(N(=O)=O)C,22.0,326.03460714,326.17400000000004,316.09400000000005,0.0,124.0,0.7727272727272727,1.0,1.181818181818182,0.5088795283445615,0.5088795283445615,0.4183977250001325,-0.4183977250001325,4.721095983614452,444.5699633078522,17.71517847069432,9.87445632320016,50.3880938245751,0.0,13.847474399381248,0.0,0.0,0.0,0.0,9.473725907600098,0.0,45.25181025913411,0.0,8.189960317460317,47.90453215545477,42.09656305114638,-5.705297067901234,0.0,0.0,-1.7593981481481469,-1.5596936413454268,0.0,0.0
-59.2,1.535,-505.5,185.0,4.77,6.92,192.1,4246.0,279.0,O=C(CCC(N(=O)=O)(N(=O)=O)N(=O)=O)OCC(C)(C)N(=O)=O,22.0,324.055342584,324.20200000000006,312.10600000000005,0.0,124.0,0.9090909090909092,1.318181818181818,1.6363636363636365,0.6998791260020235,0.6998791260020235,0.4580328887381159,-0.4580328887381159,4.86014000758402,479.0168146010843,17.71517847069432,9.87445632320016,56.43679476432729,0.0,0.0,13.847474399381248,0.0,0.0,0.0,4.736862953800049,0.0,45.25181025913411,0.0,4.454345238095238,47.78812625976316,42.377379377677,-1.6368460648148146,-5.025626929012343,0.0,-2.366606670445956,1.5758954554043845,0.0,0.0
-91.1,1.681,-245.0,152.0,4.58,6.845,199.3,4502.0,240.0,C12(CC3(CC(C1)(CC(C2)(C3)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],22.0,316.06551334399995,316.22600000000006,304.13,0.0,120.0,0.4545454545454545,0.5909090909090909,0.6818181818181818,0.2639541400837734,0.2424042706773823,0.2424042706773823,-0.2639541400837734,2.2577871315582145,488.8671898731668,16.55204176387779,10.016143379015546,80.3738749423601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.45727307506229,0.0,0.0,42.82638888888889,45.94055555555556,-7.88111111111111,0.0,0.0,-2.8858333333333333,0.0,0.0,0.0
